SRS308866 SRS308868 SRS308870 SRS308872 SRS308874 SRS308876 SRS308878 SRS308880 SRS308882 SRS308883 SRS308885 SRS308887
ENSG00000065029 8.91639890765012 9.06537735080366 9.03204647031858 8.999896606253 9.1132327856576 8.94230692595472 8.7640656317233 8.67155120538891 8.6619142763162 9.01768548828323 9.03809697759424 8.96497472411037
ENSG00000065054 6.90948941946336 7.221407327084 7.12229135229652 6.97207950154371 6.99918196151478 6.88210459223998 7.23600013413635 7.24027968691407 7.42911758924033 6.90431749224198 6.88977840126831 6.96678950246099
ENSG00000065057 4.93129038662995 5.1695043523153 4.88189201912753 4.43169156478413 4.84379037502786 4.5829743911747 4.82415272154465 4.65971620066792 4.64829067005953 4.63381179771729 4.76427911588797 4.55195880237015
ENSG00000065060 9.52506989731634 9.65725124915241 9.48975673767666 9.47355559259571 9.54233334460538 9.62524865846247 9.30216016687353 9.30761949595229 9.2298029716781 9.28336905936573 9.31938870407463 9.23771252709155
ENSG00000065135 8.97438604741931 8.89008146492166 8.90790993920307 9.68748321561473 9.62284706720859 9.65771520687011 9.78145527021004 9.73002036028 9.81752772585072 9.72479437005255 9.66678721583378 9.77756738353321
ENSG00000065150 10.3373773956196 10.4488493034606 10.4324880086591 10.4716821732075 10.5331677974622 10.5388925327229 10.9582701042671 10.9345179608261 10.9566475215789 10.5817124909408 10.4632336043495 10.732464537917
ENSG00000065154 9.3880341964579 9.26315658289148 9.24903976086263 9.33749942301931 9.39488152069527 9.20969069736054 9.26654114929513 9.39470811043798 9.26099336202381 9.2350587154469 9.31766421856674 9.12164186408356
ENSG00000065183 7.62736756985756 7.4174526006389 7.6386241637248 8.32934668933439 8.08061138332456 8.28551490362991 8.38479078931164 8.29712827558203 8.35873287947339 8.12286468030821 8.07006699945266 8.15746889492036
ENSG00000065243 8.45145368897719 8.4037331018342 8.62258456366316 9.37247143572224 9.47019291550622 9.48183478482085 9.37785484644133 9.24203481382386 9.32355810801891 9.36293114913354 9.39162588908233 9.48906363886483
ENSG00000065268 8.41141888307407 8.54251920905954 8.56522249525186 7.60282360523988 7.56559523444363 7.51121412171717 8.39038543730804 8.4507308928259 8.44016638836606 8.0065903803229 7.95819187132849 8.07890810674426
ENSG00000065308 8.15648135526063 8.15823178152622 7.86167580680826 7.97661806510122 7.75592461980364 7.83665001416232 9.4682586127076 9.40205662355761 9.41151992194197 8.34033342613016 8.17176169333968 8.47910831386953
ENSG00000065320 4.43481786296926 4.49648854281507 4.06186028452169 4.50864902948939 4.6706199415301 4.75131482889134 4.11309301286881 4.33712841048015 4.7181667401113 3.61445333101448 4.0031096075022 4.21598004479078
ENSG00000065325 -0.974612828651687 -1.02739894310682 -1.02659814149534 -1.02591090263578 -0.957966865270252 -1.02663684888962 -0.901990941207375 -0.96090456191296 -1.02667694459869 -1.02675924084927 -1.02851004154978 -0.99337965396573
ENSG00000065328 3.51577813692373 3.39633879597516 3.49209097375696 3.18270812344523 3.13358719180747 3.38389312452865 3.59022391305159 3.8589582229498 4.10934311346138 3.37125512854116 3.41295617158268 3.45702413981296
ENSG00000065357 8.40174511613593 8.29747231904535 8.34655401101667 8.44095006069342 8.44835309045841 8.4642189201593 8.15986303985889 8.28644293010187 8.31364916596928 8.76704905192391 8.70155255712518 9.02020905155054
ENSG00000065361 9.82994834950694 9.92965788509478 9.85672303118149 9.68000928882669 9.70574569159738 9.606575865089 8.69541568207958 8.92427987985202 8.94874323843108 9.97249556220401 10.1529469153378 10.0847738322003
ENSG00000065371 -2.40759541473226 -2.40748045160446 -2.33670822250431 -2.40689210351058 -2.40718369016745 -2.40717908811997 -2.34136924829899 -2.40807051426118 -2.40719494145065 -2.40722748111789 -2.40791996483636 -2.40805200052048
ENSG00000065413 6.51360482994874 6.56935090225275 6.67613841737058 6.21211536237675 6.16273878968586 6.19825200296562 6.03127941771134 6.20503061440008 6.10493533325618 5.62248598383683 5.90202489435076 5.78490979077934
ENSG00000065427 9.80750713403177 9.81096922362346 9.74932901958098 9.7787016063365 9.8037613242687 9.90650759233257 9.74462179689243 9.76643032981347 9.85803684634215 9.79326682451888 9.71789858122849 9.81169934694412
ENSG00000065457 7.86578534948374 7.94311677489464 7.89404501932532 7.76847208008619 7.74010647878764 7.84002096316107 8.01156459826476 8.14562957564994 7.88273903301713 8.09400422716112 8.09239845914262 7.86837152342658
ENSG00000065485 6.86692991231634 7.0753057052898 6.83663618428293 7.25782463460299 7.24278199288577 7.43545671659351 8.10663336492471 8.07872463685928 8.10887704733019 7.55605501166344 7.65416855866317 7.34926027474963
ENSG00000065491 8.10662608367102 8.04550653229165 8.01364675396143 8.16907654157585 8.19409665432849 8.22662470998904 8.34786220718685 8.2180328837432 8.40036212752686 8.4311589032626 8.32046611453774 8.52685386459713
ENSG00000065518 9.70530444597578 9.63593691457569 9.69063719231542 10.0575440097515 10.1247509492987 10.1797374841932 9.56123011685913 9.5463978690334 9.60216308723484 9.57026168725064 9.53835624740494 9.46131889321882
ENSG00000065526 10.2922496438258 10.2564523927324 10.2018828139462 10.8868019192104 10.8247209961711 10.8910409299494 10.7076149499381 10.6091010697184 10.4995079218932 10.7274523751754 10.7652671658275 10.8297839902703
ENSG00000065534 7.81659867054521 7.60502015689611 7.62020794618333 7.49511350678234 7.494712491342 7.89747665150452 9.87879989725201 9.80251293501849 9.84198197509874 8.34722577187379 7.8933795090129 8.38668037795667
ENSG00000065548 9.13004322180192 9.04060447195786 9.1362575644024 9.09051963540943 9.11279475652018 9.14261178680739 9.11767389048562 9.11333202462304 9.25800009413751 9.13246827414052 8.9543033693124 9.05314538361144
ENSG00000065559 8.95846302218591 8.78473396013326 8.89458763984998 9.1764183532688 8.99477788576619 9.07442558601634 9.23556457253095 9.21191084814384 9.3741918757899 9.1332278126027 9.09263783862154 9.0566966678652
ENSG00000065600 6.43649087210677 6.41617193516874 6.18713475871048 6.23349634906976 6.60401846261889 6.63154562667166 6.44736922339135 6.45431729661848 6.4932159447954 6.5868287500815 6.56054971996292 6.62468784440209
ENSG00000065609 4.12268535597996 3.89041908426081 3.61304815347501 2.77783913683823 2.7127646233556 2.71385058227128 5.94129203822521 6.06958439092852 5.96428810540563 2.8549770078121 2.8291617613354 2.99697155640065
ENSG00000065613 10.9352057442355 10.8704360404905 10.9064248040921 10.7490081653138 10.6119011982111 10.6511777157453 10.8847027577354 10.8361411085085 10.8021832169009 10.6812843880049 10.6505043151566 10.6975446508021
ENSG00000065615 7.57642519255991 7.25405069455044 7.66033047876583 7.29282055673309 7.28511942975534 7.4265068207285 7.93526142623943 7.8771385249586 7.7657448423038 7.61319258853766 7.47589438839037 7.60535764417358
ENSG00000065618 4.54120473684341 4.48700788631194 4.3372338290237 4.24363729349938 3.67047988419678 4.33002466727624 5.22428956391119 5.27556111231085 5.33047423110279 6.69353604246043 6.18416846399324 6.99871990246892
ENSG00000065621 6.90859682948885 7.10593921019483 6.85304284782267 6.91581263130986 7.12045290639657 6.48590308370821 6.57541879812657 6.66904924549259 6.61089253931422 5.91460187178246 6.14698514736036 5.91277975091846
ENSG00000065665 5.84732168161943 6.07971039809551 6.19797034194684 6.30650306371748 6.29916050277171 6.53882538031722 6.39156737884506 6.57644305563919 6.54084188796762 6.37382583923161 6.44578617900627 6.45502067090236
ENSG00000065675 1.55713429053436 1.78955824156946 1.70668466257477 1.37416699704903 1.27077718453501 1.18796578616708 1.18613907975782 1.21531737289407 1.27010126197458 1.26814286762851 1.17465505891226 1.21652593066104
ENSG00000065717 9.94384078923974 9.96770620330748 9.87586358898238 9.85009974651265 9.91239847230396 9.82827674859136 10.2714776400944 10.4957865198572 10.3987672823856 10.4565296174069 10.6371547734336 10.5673884241973
ENSG00000065802 9.67160840702688 9.5985852669393 9.65701173196523 9.38294189815795 9.43150675076816 9.44373366627648 9.52600113399647 9.53361671589787 9.55155711111853 9.39229221297859 9.33428469575342 9.34147434212577
ENSG00000065809 13.0053449437236 12.705018329505 12.8913722758668 12.905168498106 12.6268213959631 12.9833706069337 11.8167054422259 11.4817661670784 11.3613396945005 12.9179154848413 12.6761348144155 12.341592744847
ENSG00000065833 10.5225527462993 10.7000564308855 10.5926044236447 10.437791298782 10.6011100296992 10.5684891022574 10.8067403063099 10.6617764053504 10.7413965389486 10.8098278368608 10.4734093830391 10.193398764858
ENSG00000065882 12.2593480037777 12.0948324996866 12.0973008507638 12.4148936717196 12.3827813791536 12.4100325446154 11.6941570801615 11.7190911137199 11.7228023842115 11.5844958760874 11.69808480689 11.5954106094831
ENSG00000065883 9.31748038710594 9.37658913823322 9.34672990851781 9.13391374372845 9.19780121056397 9.23665642164137 9.39234018214107 9.41977014026581 9.38287962641157 9.54159523920599 9.54893299156701 9.54527912410295
ENSG00000065911 6.76333878792521 7.78430102550085 6.77299866506431 6.44783014725967 6.66762760551488 6.5564932966488 7.53695537101279 7.73408711350819 7.52018566965366 6.59578521092743 6.67546388829362 6.71455325425523
ENSG00000065923 7.71317262061353 7.80098250945881 7.65188168699336 8.77620872048669 8.69616728156953 8.70647227830869 8.83334149435522 8.76994169538632 8.88652193091429 8.52645215798208 8.55125344396082 8.5965711450493
ENSG00000065970 9.92066255463248 9.72012028125016 9.90842757065774 9.7168021632198 9.57516182942238 9.82572425920314 9.01041989153394 8.93120475200186 9.02564976268771 9.43801042821926 9.35955408189549 9.36942940249514
ENSG00000065978 10.1367354402058 10.1658857549897 10.1016867378536 10.9669012465218 10.7703572160732 10.9984963020557 11.0205816662486 11.0703126103303 11.043144646174 11.2213932183862 11.1847091038544 11.2577363127723
ENSG00000065989 10.2223782395227 10.2185960251538 10.1479014625194 10.0968799104945 10.0234444874795 9.90498831874755 9.66975150876759 9.78785816189929 9.63287047795786 10.2253087017396 10.3056781599059 10.0806477330388
ENSG00000066027 8.16244498938443 8.19836584925965 8.24327398093026 7.85254896678078 7.76325653161257 7.60316667184713 7.35364915768007 7.50960797720523 7.44427836917679 7.43653425495835 7.72871673042996 7.52763056361749
ENSG00000066032 1.86978122343583 1.89439882827188 1.95525847850733 2.19380211329362 1.95169470489165 1.95252143717338 4.99013596620343 4.84897753008934 4.90336830938938 1.94374090234176 1.79072797414786 1.88063813588706
ENSG00000066044 9.70796743775198 9.6145028409102 9.60602126411458 9.61775087602957 9.53883745990309 9.61325073332555 9.69536303505177 9.74621594627017 9.69813761465609 9.70165394526808 9.73988285705194 9.72608041828977
ENSG00000066056 6.75027757592111 6.62689588936753 6.55551060816227 6.69823034026852 6.58319727130953 6.3811814563299 7.16310259831686 7.27661933551263 7.32973948323686 6.10065107025986 6.23488327517917 6.23412822457581
ENSG00000066084 9.81728140177666 10.022665734129 9.8037350192621 9.68522513186235 9.76781695460338 9.81962240180918 9.49195746424692 9.38791257267812 9.51267015489576 9.65589859119793 9.61856536306189 9.80996494125715
ENSG00000066117 9.49104058386189 9.47149212040111 9.45547727144868 9.59327896414967 9.71339186099336 9.63424115587127 9.5923072841802 9.58540141828948 9.58191294958226 9.57486281247338 9.62513812286534 9.75023484241028
ENSG00000066135 8.2827041122507 8.26187360429081 8.24171759453003 8.95986310457283 9.00628057840455 9.03440075699796 8.86220366320571 8.90473412283889 8.89123388502467 8.97164965762917 8.89408349706853 8.90512176665013
ENSG00000066136 8.34298921443224 8.23809646245259 8.19638060389471 9.60830571377061 9.54021826274323 9.55490772850071 9.09367423806777 8.86086063663048 8.8077809066483 9.21545565064344 9.20001928606742 8.97428065099677
ENSG00000066185 2.97822818993085 3.15298619796584 2.81341407677426 3.60040635667872 3.53720363629595 3.76578581568102 3.11172535553908 2.95057542120277 2.80918871540757 3.01044790712625 3.07656849672468 2.95762331586913
ENSG00000066230 6.84029032365365 6.97318326429534 7.01652423871032 5.99801643947245 5.84901305884637 5.85195928496537 6.37037017731809 6.39931151212998 6.53879187040807 7.75219591381989 8.17595952467305 7.81962544062249
ENSG00000066248 9.13530695810363 9.30273123951896 9.22216660958112 7.75816238222632 8.11103577284998 7.70886933973438 8.3372827884259 8.63127372388553 8.59844281574506 8.93374911143593 9.41637147196487 9.35572339331802
ENSG00000066279 3.67454836397006 3.37645274895644 3.63764237294638 3.44656163814324 3.31030390473314 3.57668899230249 3.83655428043089 4.41999481471185 4.53191406178593 3.97649392963826 3.66438945779888 4.08750169293317
ENSG00000066294 5.44844398136715 5.40352932916764 5.18679785119565 6.04466753750746 6.04001974436692 5.86460219861237 5.5911020954991 5.78688285099249 5.68452860004163 5.6237900558548 5.49406259113997 5.4054092466082
ENSG00000066322 9.41624879381625 9.24072191284497 9.26499727738993 10.1442732613527 10.1856706240689 10.2141990324564 10.0791627211332 10.0863960263928 10.1589425225166 10.271931787453 10.2718443336095 10.3703228245478
ENSG00000066336 5.32444434039785 5.21610932438322 5.31600885747673 5.71253102200225 5.83319918541902 5.68661515677909 5.75601655776183 5.62001361020199 5.63678927471293 5.53209119678983 5.64384186354667 5.50178366995309
ENSG00000066379 5.2968536204811 5.12943211590975 5.28276297054285 4.91267416931092 5.29637727046773 4.96626699283708 5.14469878469104 5.16740066731299 5.31389744105233 5.29637249433539 5.08903739681722 5.27089283722909
ENSG00000066382 6.89117109035383 6.73760712650092 6.92378068330775 4.22885695306165 4.45236475552398 4.3937309217186 4.91120070926144 4.54120020071366 4.55939752450784 5.26698250898981 5.09110538919133 5.31836135486441
ENSG00000066405 1.38230746187534 1.44571415893489 1.54381873177206 1.31690617937809 1.36840679953343 1.43071776642168 1.22925422197863 1.38788961382889 1.36744989821653 1.29967869387451 1.30395905624906 1.42199062582508
ENSG00000066422 8.74081322560437 8.52363562378822 8.77698945482943 8.85935073676122 8.90721765922616 8.93670836371987 8.62581295217021 8.53948689859065 8.44392911130419 8.58051588935728 8.60626720748442 8.45588742839715
ENSG00000066427 7.80238502746786 7.79175685725743 7.68160180318821 7.88323504110754 7.88026252892573 7.90082327607339 7.79904891134862 7.68783793010567 7.65177784629841 7.53440762865175 7.60843908010832 7.39745429185035
ENSG00000066455 9.16448756921159 9.20974285990902 9.10880926491072 9.28299913007414 9.29629036424746 9.28596925522005 9.23259057664241 9.16689424811532 9.0844842886898 9.22394564451251 9.2294691482195 9.05135571703557
ENSG00000066468 8.8852753748518 8.56836206027042 8.53113893688398 10.4639673166191 10.266583684834 10.5482729416492 10.0335941065125 9.73916892374691 9.77072479483868 9.31784131230523 8.88229933913988 9.17257326057394
ENSG00000066557 6.54171563279878 6.51506725281062 6.24735837642781 6.9774761936858 6.9064528995576 6.86321964975182 7.59502783773214 7.42002828620815 7.40104344953943 7.50409376083847 7.46479762703568 7.62254728795788
ENSG00000066583 8.31371062318293 8.19543523507173 8.4152097371635 8.30203149031665 8.41226110834272 8.40764550874041 7.94237835400546 8.21170485820324 8.05950339229072 8.07160787782029 7.87713155830451 8.00262026265213
ENSG00000066629 9.44896017125861 9.48523554467128 9.43263075836818 9.19007253276595 9.26637430379342 9.23658897266353 8.66195707981728 8.68557466766953 8.63440348380363 9.0790301276666 9.28044122414619 9.31076525812271
ENSG00000066651 7.62483200351662 7.7716554256527 7.71816236025177 7.36343562272046 7.69092678413668 7.5869987953263 7.40731387131844 7.45620683058445 7.28291722416439 7.45633480325827 7.41045961956181 7.29396323221244
ENSG00000066654 9.44758932118964 9.38809327727169 9.53983482819481 9.42745637661048 9.411805005328 9.40898911624017 9.26818915243384 9.28079873808574 9.20092562623523 9.18012664006563 9.1773161666888 9.13670079672313
ENSG00000066697 7.82353520997134 7.79384773888953 7.79573720756076 7.48417750775133 7.51809097438544 7.55366882838872 8.3225142527805 8.24100692316042 8.39529629263865 8.27195567747264 8.16337998109552 8.27544679095322
ENSG00000066735 6.30126737224837 6.38432297057834 6.4372950231818 4.58493653982953 5.09330310424248 4.86839546448201 5.56589923481975 5.60252256146125 5.81280696815965 4.71082941368821 5.09759281801201 5.02849438239796
ENSG00000066739 9.53169154342281 9.4220871509128 9.5192623368366 9.57289478690881 9.49950483180641 9.48463147935558 9.80365345409927 9.6475563112644 9.45539025012684 9.39098309471406 9.21245102083564 9.23649285478704
ENSG00000066777 10.7443663972152 10.7136093275605 10.7500623973858 10.5881583591475 10.5749539297724 10.6406186830792 10.6420879188448 10.6081766765172 10.5972604868853 10.6191843563398 10.5965101729261 10.5858575940519
ENSG00000066813 -4.13799923438107 -4.13796832385238 -4.13788298934523 -4.1378095546626 -4.13788836185482 -4.1378871199018 -4.13791504434635 -4.13812658390566 -4.13789139798583 -4.13790017674505 -4.09926809380556 -4.1381216331628
ENSG00000066827 7.62662458597248 7.63910547252689 7.31206057989919 7.66659034362848 7.68899127096083 7.79284231814569 7.57461125315241 7.41312847523336 7.40204014162652 7.64983577351263 7.61646186840299 7.56138142774635
ENSG00000066855 8.09639329468701 8.14667510126908 8.0782576140791 8.39327047853499 8.33182068271085 8.3523527200487 8.15178367811777 8.16209069157268 8.11241975321124 7.95862844943318 8.12345400447448 8.01678785461689
ENSG00000066923 6.14602373708896 6.08694696656367 6.09228979525805 6.07506706802798 6.11487522285122 6.24753355508652 6.47351317726454 6.0402117188337 6.09053394371621 6.38639832826118 6.24889182755843 6.07036295034777
ENSG00000066926 8.79563046851947 8.86696498488971 8.92834129854593 8.79508799038902 8.90079332923228 8.83881872369983 8.79118349106481 8.9611840002378 9.04052196967845 8.85103031756906 8.87430466971665 8.82125624908286
ENSG00000066933 8.92196253582939 8.94559967810163 8.80010553298932 7.69484141460678 7.67528823820937 7.89734005959569 8.86893374224003 8.6429328833288 8.70856769434342 8.28611683801708 8.22663521886643 8.28172442907589
ENSG00000067048 -1.4458871131535 -1.38724991201474 -1.44504327609384 -1.4445123580126 -1.37527793407598 -1.3750932960929 -1.44527554704927 -1.446816460938 -1.44510417448036 -1.3770363727506 -1.44652190639166 -1.44678023499512
ENSG00000067057 8.8335632587152 8.77455734149455 8.78116665637207 7.55901320662275 7.40962456151893 7.60535091436459 9.57753598793776 9.75139586194807 9.81822379833611 9.68085995012776 9.72414609883253 9.93072765112775
ENSG00000067064 9.97667259490612 10.0837764966868 9.92208328720154 9.95572294289592 10.1495013590521 10.1310140463322 10.0606506592569 10.1325679153892 10.1156743585087 9.82636544204852 9.91717603367575 9.59455843795719
ENSG00000067066 9.33170497721114 9.22487610311483 9.29039894291157 7.42479903240463 7.29508867379307 7.4569223667651 7.68446954213809 7.43222758286257 7.48802649382618 7.91566628471954 7.8201241277096 7.81875746951227
ENSG00000067082 11.6620278674388 11.5892470736535 11.55446216701 10.4518282132452 10.3131051659771 10.5731551991316 11.3860208884437 11.462052757134 11.6332030235158 11.3994142518887 11.4448148289763 11.8319455804452
ENSG00000067113 7.63134136379385 7.37370291053571 7.44367619698539 7.86045013513416 7.76426126169269 7.66135278017324 7.86566985866011 7.93198824637234 8.02798770521034 7.71868240901237 7.77894458089128 7.82258403884452
ENSG00000067141 11.4370561488355 11.3711094208668 11.3049204941104 9.72853921988269 9.85119865030195 9.71092900268782 10.2153979622084 10.2605064147763 10.154196522588 10.123832359946 10.2153518090805 10.113941567455
ENSG00000067167 11.0865827896767 11.2145902631435 11.1729963717435 11.0878838196896 11.1104196129291 11.1298452516985 11.1849229363169 11.2465513411275 11.141269789106 11.3384874285821 11.277338449838 11.1689784175125
ENSG00000067177 9.98016202859627 9.98926775073349 9.908393614867 10.1355463992008 9.98539871217311 10.0397807056571 8.8552347711095 8.89091224963095 8.91551056351293 9.3084637702533 9.40684267167302 9.23136165552935
ENSG00000067182 10.6922351451576 10.6036433206118 10.7167500410388 10.8130279007148 10.8403072989056 10.6370032941952 10.7596013431377 10.7938248890132 10.8038686413203 10.96516656546 11.0952963928963 11.1435550735804
ENSG00000067191 5.93273764022599 6.01928631705981 6.00226913381589 5.41859321374136 5.40119595694024 5.67755273934676 6.03171876286902 6.34466978818946 6.18371733378384 6.23677196841454 6.47143393910196 6.4741331212355
ENSG00000067208 8.49065599238299 8.63820560778355 8.52066017707241 8.94455092835642 8.82811633204284 8.95890929535295 8.94598983861203 8.87376783559211 8.83203119277233 8.90920932541912 8.75649904413937 8.87477764849335
ENSG00000067221 7.0906886815919 7.18328066523856 7.03529616729266 6.44129461487826 6.56043978974241 6.41356201172465 7.69369285027313 7.75690608132575 7.70217230243292 7.40540380162903 7.5237340048365 7.57164147823041
ENSG00000067225 13.4794709912156 13.2525589088947 13.3763322599006 12.8978857560101 12.8004341378974 12.9371082946028 13.8072171840422 13.7100568168538 13.8158269794976 13.8016271084703 13.7204965322276 13.8195793434372
ENSG00000067248 9.00058101194779 8.99982073240357 9.17409957289494 9.49107022341683 9.45175043950178 9.46154344712635 9.25329164657757 9.18085786441411 9.20817345640629 9.26389496527253 9.19809640710314 9.30298219302854
ENSG00000067334 8.37752559375236 8.38086145300022 8.42543251422403 9.16728089334033 9.18795372747173 9.15622901504276 9.09826621263192 9.19605697187711 9.38705112860925 9.57135160682898 9.47898255713678 9.54502889895667
ENSG00000067365 6.48459046730787 6.65623279234504 6.45813343774854 6.2387204041339 5.89756367418329 5.85414653296031 6.61700778811827 6.56470435509018 6.33503676794856 6.62066704281723 6.68660899972954 6.71057138547935
ENSG00000067369 10.2080088542612 10.130388810766 10.2546964323997 9.56386031926716 9.58687734947022 9.59672315622274 10.5647895190187 10.5183832172509 10.5150944566144 10.4506877681576 10.428598201846 10.4010804493426
ENSG00000067445 6.52832690126237 6.23306854175536 6.48321886411498 5.42060263082139 5.8181430822913 6.00248612119218 8.08157312996646 8.09888920113037 7.9752139733487 7.5900802083456 7.65783998544218 7.30538511079802
ENSG00000067533 8.08653308722292 8.15165145062447 8.13160403749193 8.26452567260979 8.37916207907283 8.46013813060477 8.27626456177923 8.39823518504596 8.3914350826628 8.28930291031808 8.07577847766137 8.29959788232603
ENSG00000067560 12.2859896420972 12.1999443967993 12.2630065509135 12.3200554391422 12.280357959106 12.3352336224104 12.211887535517 12.2326719942093 12.3756898088125 12.2944259097675 12.2684381282458 12.3420100117887
ENSG00000067596 9.49453354854448 9.46093846981154 9.47346532917073 9.44512181804592 9.27729527902111 9.36302031041225 9.5315336230863 9.49375556360964 9.35279333438022 9.6257610932505 9.42055759814122 9.5246472720358
ENSG00000067601 4.2822777352618 4.00002763392307 4.3529002704804 4.30017624965164 4.30937279121197 4.23631441939636 3.71654510539857 4.32771419140122 4.19067449239731 4.51479255421613 4.43997467127778 4.34215142142068
ENSG00000067606 7.51194252003917 7.37168200026645 7.29231432213833 8.35806564464548 8.31358322576614 8.28259728206679 7.91292329620297 7.96603515224679 7.95830454348033 8.22333531427395 8.31718996280725 8.32551355786264
ENSG00000067646 -3.23285247795393 -3.2327949363584 -3.23263607521149 -3.23249935879764 -3.23264607712286 -3.23264376500332 -3.23269575086908 -3.2330895345669 -3.23265172941905 -3.23266807256252 -3.19431373682147 -3.19929292100142
ENSG00000067704 11.2872003170357 11.1843909513036 11.3071405860547 11.1056927953116 11.132234714799 11.063127336988 10.7496786763125 10.8007769692356 10.8633191212692 10.7605935147704 10.7033086254269 10.7118890173326
ENSG00000067715 1.59911376268478 1.61011870642534 1.5687230220237 1.49636541833729 1.49102693639401 1.49111163482488 1.74899213067602 1.85762649815168 1.87168522427888 1.86540623346893 1.68614019375252 1.83808943245859
ENSG00000067798 4.83963549605411 4.53776463760215 4.30122729191554 4.81797213186151 4.58805730552391 5.11383435874055 5.96926308508019 5.88018909839818 5.98333091955422 6.05932498595851 5.86440745764247 6.02856588128693
ENSG00000067829 8.81183081334362 8.90610852961738 8.75517493675863 8.66638946878459 8.75992578507825 8.58490719571569 8.69126284306837 8.62336083762092 8.56114647581183 8.73552521867534 8.67621111920236 8.75490144696264
ENSG00000067836 8.65405446207 8.73434298693591 8.87969456898587 8.19455226997548 8.32316945046415 8.21503538884684 7.7691593043654 8.07449634513954 8.01939981973279 7.99449540806228 8.28391013015641 8.33137715688639
ENSG00000067840 7.24422159744168 7.58846920190249 7.47763533629682 5.22323853607985 5.46381099980798 5.12085834844359 7.50127484604587 7.66253524766696 7.45475660773444 7.34388994631996 7.49488102919144 7.31630039462247
ENSG00000067900 10.1520608406558 10.1817182393527 10.1856406030918 10.199425809748 10.1028439491567 10.2258692641039 10.3210957835831 10.3135584622109 10.3481246103494 10.1967516275478 10.1019872653831 10.1371399415383
ENSG00000067955 9.66281740847459 9.54407587880957 9.68216266721234 9.70858233585028 9.54261000905927 9.62096593099118 9.31645290942962 9.27783741648853 9.37154787032427 9.37883030069693 9.39677354826909 9.48417199680436
ENSG00000067992 5.75132860785078 5.96162962011322 5.95067498052982 6.12493735858887 6.2786274352021 6.24425049951564 5.19541593408751 5.05101535539229 5.33260412127728 5.02486831447427 5.13633580362914 5.10414380912359
ENSG00000068001 7.94596160529386 7.97560119251019 7.9645754340776 7.99378275322784 8.14633891311452 8.01502213882485 8.01986278496212 8.01057861579804 8.0139938984149 8.07812093749081 8.10477065644101 8.21719182803466
ENSG00000068024 8.0586785904153 8.10354162276966 8.11635736693075 7.83281052487345 8.14678860233062 8.1892615091397 8.18769114471239 8.22739165697169 8.15301005264033 8.05764744711952 8.00114199344169 8.00252610155373
ENSG00000068028 7.5552976417936 7.48358195770576 7.4882901056973 7.40149449704882 7.20484365548549 7.28352728960573 7.68779633232687 7.72387002372585 7.57687682912375 7.6608728319919 7.55751785298918 7.87664506872906
ENSG00000068078 2.52492713022778 2.44084415780006 2.94358643892015 2.36301544140919 2.2613067286429 2.60630676308451 2.69057486648278 2.6624680776283 2.71075448150176 2.75207485485833 2.66357568791117 2.58689800247987
ENSG00000068079 7.77565136592326 7.69614172208186 7.7980471332342 7.41849767837848 7.47578257039413 7.19789653306154 6.92646553796853 6.68560930963187 6.63069249501537 6.29551718570727 6.97580766603444 6.88409743332739
ENSG00000068097 7.61589291444727 7.81083698694006 7.74917696981686 7.59309963380812 7.58357639292481 7.60864931152935 8.00736126512188 7.82855993645666 7.8601048409576 7.50685705795217 7.50055024933073 7.65033997567433
ENSG00000068120 9.94241978301473 9.80757606332988 9.84063496859337 9.58611411895562 9.57606387579827 9.53788600892752 10.1616261429287 10.1670958434471 10.0830109284578 10.5441647351004 10.5564095129845 10.4185660587423
ENSG00000068137 8.92258481677832 9.00222119099757 8.90936508748356 8.40311706055315 8.44265135805778 8.32370843443521 8.04935714387197 8.32107171666642 8.09590634291682 8.37065746228127 8.50289750838058 8.46843464888106
ENSG00000068305 9.25341294222778 9.29052658701824 9.23869003247825 9.06592695218788 9.19283183136872 9.14426220109351 9.35246535674916 9.36400856620502 9.35612344159346 9.68264655750986 9.62682363273512 9.70324206995692
ENSG00000068308 9.50254207764356 9.73310603177602 9.60179348643616 9.55336989209653 9.54268755010207 9.47620207541346 9.50984750310487 9.55615991157666 9.65062109930634 9.7820848323407 9.77895335202251 9.87347654887208
ENSG00000068323 10.5346219058135 10.4814009205526 10.4177575156783 10.4693701932499 10.4431098651714 10.5397131751896 10.5933921765998 10.5962582680439 10.6183653863075 10.8719441238286 10.7976863980747 10.8558206651937
ENSG00000068354 8.34680350482356 8.41063471892716 8.38124800967702 8.45672005214544 8.39602324949702 8.39531104885719 8.31429820968295 8.24664073114975 8.24898749827661 8.32793317467442 8.35953495698168 8.33713121855011
ENSG00000068366 10.5161140342283 10.4322441786334 10.5361892895809 10.6730661827541 10.6079792554988 10.7146253337441 11.2514167582405 11.1765492250451 11.3057140482567 10.7879630180345 10.6289880952211 10.8933525498749
ENSG00000068383 7.75626405471493 7.75109689026589 7.73551788451632 7.68262433747348 7.69433803892726 7.78189205559035 7.55820574839864 7.75761192983543 7.75756273448257 7.66168912528488 7.69254730496612 7.80064318171205
ENSG00000068394 8.37690109495498 8.30560498650009 8.27167611204762 8.33934491779163 8.21004429924631 8.34819850460142 7.98760071503472 8.04772620017264 7.84601895875087 7.88921145545277 7.94470651916697 8.08864354339152
